S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60
SourceIdentifier,SourceFileName,GLAccountCode,Division,SubDivision,ProfitCentre1,ProfitCentre2,PlantCode,ReturnPeriod,SupplierGSTIN,State,DocumentType,SupplyType,DocumentNumber,DocumentDate,OriginalDocumentNumber,OriginalDocumentDate,CRDRPreGST,LineNumber,CustomerGSTIN,UINorComposition,OriginalCustomerGSTIN,CustomerName,CustomerCode,BillToState,ShipToState,POS,PortCode,ShippingBillNumber,ShippingBillDate,FOB,ExportDuty,HSNorSAC,ProductCode,ProductDescription,CategoryOfProduct,UnitOfMeasurement,Quantity,TaxableValue,IntegratedTaxRate,IntegratedTaxAmount,CentralTaxRate,CentralTaxAmount,StateUTTaxRate,StateUTTaxAmount,CessRateAdvalorem,CessAmountAdvalorem,CessRateSpecific,CessAmountSpecific,InvoiceValue,ReverseChargeFlag,TCSFlag,eComGSTIN,ITCFlag,ReasonForCreditDebitNote,AccountingVoucherNumber,AccountingVoucherDate,Userdefinedfield1,Userdefinedfield2,Userdefinedfield3
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051127,3/12/2019,,,,1,19AAEFT1385P1ZH,,,THE TutiFruti OPTICAL CO.,6233890,19,19,19,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,27,26273.21,12,3152.79,0,0,0,0,0,0,0,0,29426,N,N,,,,1101051127,2019-07-12,2018642520,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,DLC,NSY,1101051128,3/12/2019,,,,1,07ADTPD4488M1ZS,,,ABORN INDUSTRIES,6234682,07,07,07,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,40,0,12,0,0,0,0,0,0,0,0,0,0,N,N,,T3,,,,2018627835,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051129,3/12/2019,,,,1,27AAACT5131A1ZX,,,Cookie COMPANY LIMITED,6282612,27,27,27,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,7,6530.65,0,0,6,391.84,6,391.84,0,0,0,0,7314.33,N,N,,,,1101051129,2019-07-12,8641984320,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051130,3/12/2019,,,,1,19AAACT5131A1ZU,,,Cookie COMPANY LIMITED,6270170,19,19,19,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,14,13361.88,12,1603.43,0,0,0,0,0,0,0,0,14965.31,N,N,,,,1101051130,2019-07-12,8641983746,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051131,3/12/2019,,,,1,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,10,11769.42,12,1412.33,0,0,0,0,0,0,0,0,13181.75,N,N,,,,1101051131,2019-07-12,2018613257,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051132,3/12/2019,,,,1,33ABZPH7788J1ZO,,,CLEAR VISION MARKETING,6254199,33,33,33,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,3,3756.2,12,450.74,0,0,0,0,0,0,0,0,4206.94,N,N,,,,1101051132,2019-07-12,2018580998,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051133,3/12/2019,,,,1,07ADTPD4488M1ZS,,,ABORN INDUSTRIES,6234682,07,07,07,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,4,4712.24,12,565.48,0,0,0,0,0,0,0,0,31666.25,N,N,,,,1101051133,2019-07-12,8641985635,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051133,3/12/2019,,,,2,07ADTPD4488M1ZS,,,ABORN INDUSTRIES,6234682,07,07,07,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,20,23561.2,12,2827.33,0,0,0,0,0,0,0,0,31666.25,N,N,,,,1101051133,2019-07-12,8641985635,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051134,3/12/2019,,,,1,29AAACT5131A1ZT,,,Cookie COMPANY LIMITED,6233906,29,29,29,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,17,15928.9,12,1911.47,0,0,0,0,0,0,0,0,17840.37,N,N,,,,1101051134,2019-07-12,8641979138,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051135,3/12/2019,,,,1,36ALTPR9770N1ZR,,,DEETYA INNOVATIONS,6274553,36,36,36,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,20,22903.74,12,2748.45,0,0,0,0,0,0,0,0,25652.19,N,N,,,,1101051135,2019-07-12,2018628938,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051136,3/12/2019,,,,1,33AAFCS4609B1ZT,,,Shaffi CAPITAL(P)LTD,6233903,33,33,33,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,23,26673.72,12,3200.85,0,0,0,0,0,0,0,0,29874.57,N,N,,,,1101051136,2019-07-12,2018540825,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051137,3/15/2019,,,,1,24ABPFS7193E1ZR,,,SHRIJI SALES,6233864,24,24,24,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,986.16,12,118.34,0,0,0,0,0,0,0,0,1104.5,N,N,,,,1101051137,2019-07-15,2018655560,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051138,3/15/2019,,,,1,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,12,11833.92,12,1420.07,0,0,0,0,0,0,0,0,13253.99,N,N,,,,1101051138,2019-07-15,2018655733,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051139,3/15/2019,,,,1,27AAACT5131A1ZX,,,Cookie COMPANY LIMITED,6282612,27,27,27,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,1865.9,0,0,6,111.95,6,111.95,0,0,0,0,2089.8,N,N,,,,1101051139,2019-07-15,8641985630,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051140,3/15/2019,,,,1,24ABPFS7193E1ZR,,,SHRIJI SALES,6233864,24,24,24,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,8,9314.33,12,1117.71,0,0,0,0,0,0,0,0,13070.9,N,N,,,,1101051140,2019-07-15,2018655560,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051140,3/15/2019,,,,2,24ABPFS7193E1ZR,,,SHRIJI SALES,6233864,24,24,24,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,2356.12,12,282.74,0,0,0,0,0,0,0,0,13070.9,N,N,,,,1101051140,2019-07-15,2018655560,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051141,3/15/2019,,,,1,36ALTPR9770N1ZR,,,DEETYA INNOVATIONS,6274553,36,36,36,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,3600.44,12,432.05,0,0,0,0,0,0,0,0,4032.49,N,N,,,,1101051141,2019-07-15,2018655043,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051142,3/15/2019,,,,1,29AAACT5131A1ZT,,,Cookie COMPANY LIMITED,6233906,29,29,29,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,2132.06,12,255.87,0,0,0,0,0,0,0,0,7612.61,N,N,,,,1101051142,2019-07-15,8641985631,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051142,3/15/2019,,,,2,29AAACT5131A1ZT,,,Cookie COMPANY LIMITED,6233906,29,29,29,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,5,4664.91,12,559.77,0,0,0,0,0,0,0,0,7612.61,N,N,,,,1101051142,2019-07-15,8641985631,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051143,3/15/2019,,,,1,19ADSPG4089J1ZU,,,DNG ENTERPRISES,6233891,19,19,19,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,7,8246.42,12,989.56,0,0,0,0,0,0,0,0,13194.27,N,N,,,,1101051143,2019-07-15,2018654577,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051143,3/15/2019,,,,2,19ADSPG4089J1ZU,,,DNG ENTERPRISES,6233891,19,19,19,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,3,3534.18,12,424.11,0,0,0,0,0,0,0,0,13194.27,N,N,,,,1101051143,2019-07-15,2018654577,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051144,3/15/2019,,,,1,07ADTPD4488M1ZS,,,ABORN INDUSTRIES,6234682,07,07,07,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,5,4930.8,12,591.7,0,0,0,0,0,0,0,0,5522.5,N,N,,,,1101051144,2019-07-15,2018654326,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051145,3/15/2019,,,,1,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,20,24115.4,12,2893.88,0,0,0,0,0,0,0,0,54791.43,N,N,,,,1101051145,2019-07-15,2018658255,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051145,3/15/2019,,,,2,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,18,21205.08,12,2544.57,0,0,0,0,0,0,0,0,54791.43,N,N,,,,1101051145,2019-07-15,2018658255,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051145,3/15/2019,,,,3,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,3600.44,12,432.06,0,0,0,0,0,0,0,0,54791.43,N,N,,,,1101051145,2019-07-15,2018658255,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,DLC,NSY,1101051146,3/15/2019,,,,1,33AACCG3446M1ZK,,,Pavan LENS PRIVATE LIMITED,6280538,33,33,33,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,10,0,12,0,0,0,0,0,0,0,0,0,0,N,N,,T3,,,,2018640673,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,DLC,NSY,1101051147,3/15/2019,,,,1,19ADSPG4089J1ZU,,,DNG ENTERPRISES,6233891,19,19,19,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,8,0,12,0,0,0,0,0,0,0,0,0,0,N,N,,T3,,,,2018654577,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051148,3/15/2019,,,,1,07ADTPD4488M1ZS,,,ABORN INDUSTRIES,6234682,07,07,07,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,36,42410.16,12,5089.2,0,0,0,0,0,0,0,0,90341.75,N,N,,,,1101051148,2019-07-15,2018655592,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051148,3/15/2019,,,,2,07ADTPD4488M1ZS,,,ABORN INDUSTRIES,6234682,07,07,07,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,32,38252.12,12,4590.27,0,0,0,0,0,0,0,0,90341.75,N,N,,,,1101051148,2019-07-15,2018655592,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051149,3/15/2019,,,,1,27AAHFV8084G1ZO,,,V S ENTERPRISES,6233882,27,27,27,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,44,52038.59,0,0,6,3122.27,6,3122.27,0,0,0,0,165876.79,N,N,,,,1101051149,2019-07-15,2018654521,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051149,3/15/2019,,,,2,27AAHFV8084G1ZO,,,V S ENTERPRISES,6233882,27,27,27,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,5,9001.1,0,0,6,540.07,6,540.07,0,0,0,0,165876.79,N,N,,,,1101051149,2019-07-15,2018654521,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051149,3/15/2019,,,,3,27AAHFV8084G1ZO,,,V S ENTERPRISES,6233882,27,27,27,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,74,87064.58,0,0,6,5223.92,6,5223.92,0,0,0,0,165876.79,N,N,,,,1101051149,2019-07-15,2018654521,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051150,3/15/2019,,,,1,27AAHFV8084G1ZO,,,V S ENTERPRISES,6233882,27,27,27,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,8,7889.28,0,0,6,473.36,6,473.36,0,0,0,0,92784.04,N,N,,,,1101051150,2019-07-15,2018656541,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051150,3/15/2019,,,,2,27AAHFV8084G1ZO,,,V S ENTERPRISES,6233882,27,27,27,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,27,74953.62,0,0,6,4497.21,6,4497.21,0,0,0,0,92784.04,N,N,,,,1101051150,2019-07-15,2018656541,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,DLC,NSY,1101051151,3/15/2019,,,,1,27AAHFV8084G1ZO,,,V S ENTERPRISES,6233882,27,27,27,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,327,0,0,0,6,0,6,0,0,0,0,0,0,N,N,,T3,,,,2018656301,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,DLC,NSY,1101051152,3/15/2019,,,,1,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,30,0,12,0,0,0,0,0,0,0,0,0,0,N,N,,T3,,,,2018655733,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051153,3/15/2019,,,,1,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,6,16656.36,12,1998.76,0,0,0,0,0,0,0,0,23073.12,N,N,,,,1101051153,2019-07-15,2018665122,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051153,3/15/2019,,,,2,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,4,3944.64,12,473.36,0,0,0,0,0,0,0,0,23073.12,N,N,,,,1101051153,2019-07-15,2018665122,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051154,3/15/2019,,,,1,29CLAPS3132E1Z9,,,SEJPAL DISTRIBUTORS,6270113,29,29,29,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,1972.32,12,236.68,0,0,0,0,0,0,0,0,2209,N,N,,,,1101051154,2019-07-15,2018665870,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051155,3/15/2019,,,,1,33ABZPH7788J1ZO,,,CLEAR VISION MARKETING,6254199,33,33,33,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,2,2633.22,12,315.99,0,0,0,0,0,0,0,0,2949.21,N,N,,,,1101051155,2019-07-15,2018665653,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051156,3/15/2019,,,,1,08AGAPG2485P1Z1,,,V V DISTRIBUTORS - Milkyway Galaxy,6266408,08,08,08,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,3,3534.18,12,424.1,0,0,0,0,0,0,0,0,3958.28,N,N,,,,1101051156,2019-07-15,2018665680,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051157,3/15/2019,,,,1,27AAHFV8084G1ZO,,,V S ENTERPRISES,6233882,27,27,27,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,4,11104.24,0,0,6,666.25,6,666.25,0,0,0,0,12436.74,N,N,,,,1101051157,2019-07-15,2018664652,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051158,3/15/2019,,,,1,19AAEFT1385P1ZH,,,THE TutiFruti OPTICAL CO.,6233890,19,19,19,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,9,21031.98,12,2523.83,0,0,0,0,0,0,0,0,28394.06,N,N,,,,1101051158,2019-07-15,2018665376,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051158,3/15/2019,,,,2,19AAEFT1385P1ZH,,,THE TutiFruti OPTICAL CO.,6233890,19,19,19,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,5,4319.86,12,518.39,0,0,0,0,0,0,0,0,28394.06,N,N,,,,1101051158,2019-07-15,2018665376,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051159,3/15/2019,,,,1,07ADTPD4488M1ZS,,,ABORN INDUSTRIES,6234682,07,07,07,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,23,27926.68,12,3351.19,0,0,0,0,0,0,0,0,37875.02,N,N,,,,1101051159,2019-07-15,2018665374,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051159,3/15/2019,,,,2,07ADTPD4488M1ZS,,,ABORN INDUSTRIES,6234682,07,07,07,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,5,5890.3,12,706.85,0,0,0,0,0,0,0,0,37875.02,N,N,,,,1101051159,2019-07-15,2018665374,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051160,3/15/2019,,,,1,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,24,26495.58,12,3179.49,0,0,0,0,0,0,0,0,46190.55,N,N,,,,1101051160,2019-07-15,2018665223,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051160,3/15/2019,,,,2,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,12,14745.98,12,1769.5,0,0,0,0,0,0,0,0,46190.55,N,N,,,,1101051160,2019-07-15,2018665223,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051161,3/15/2019,,,,1,36ALTPR9770N1ZR,,,DEETYA INNOVATIONS,6274553,36,36,36,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,8,7889.28,12,946.71,0,0,0,0,0,0,0,0,8835.99,N,N,,,,1101051161,2019-07-15,2018666295,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,DLC,NSY,1101051162,3/15/2019,,,,1,29AAACT5131A1ZT,,,Cookie COMPANY LIMITED,6233906,29,29,29,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,165,0,12,0,0,0,0,0,0,0,0,0,0,N,N,,T3,,,,8641987179,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,DLC,NSY,1101051163,3/15/2019,,,,1,04AGAPG2485P1Z9,,,VV DISTRIBUTORS,6233914,04,04,04,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,24,0,12,0,0,0,0,0,0,0,0,0,0,N,N,,T3,,,,2018665106,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,DLC,NSY,1101051164,3/15/2019,,,,1,36ALTPR9770N1ZR,,,DEETYA INNOVATIONS,6274553,36,36,36,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,16,0,12,0,0,0,0,0,0,0,0,0,0,N,N,,T3,,,,2018665582,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,DLC,NSY,1101051165,3/15/2019,,,,1,19AAEFT1385P1ZH,,,THE TutiFruti OPTICAL CO.,6233890,19,19,19,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,12,0,12,0,0,0,0,0,0,0,0,0,0,N,N,,T3,,,,2018665465,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,DLC,NSY,1101051166,3/15/2019,,,,1,08AGAPG2485P1Z1,,,V V DISTRIBUTORS - Milkyway Galaxy,6266408,08,08,08,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,1,0,12,0,0,0,0,0,0,0,0,0,0,N,N,,T3,,,,2018665680,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051167,3/15/2019,,,,1,32AAFCS4609B1ZV,,,Shaffi CAPITAL(P)LTD,6233904,32,32,32,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,46,54113.34,12,6493.64,0,0,0,0,0,0,0,0,72481.79,N,N,,,,1101051167,2019-07-15,2018665211,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051167,3/15/2019,,,,2,32AAFCS4609B1ZV,,,Shaffi CAPITAL(P)LTD,6233904,32,32,32,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,9,10602.54,12,1272.27,0,0,0,0,0,0,0,0,72481.79,N,N,,,,1101051167,2019-07-15,2018665211,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,DLC,NSY,1101051168,3/15/2019,,,,1,06AGAPG2485P1Z5,,,VV DISTRIBUTORS,6233916,06,06,06,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,113,0,12,0,0,0,0,0,0,0,0,0,0,N,N,,T3,,,,2018665441,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051169,3/15/2019,,,,1,19AAEFT1385P1ZH,,,THE TutiFruti OPTICAL CO.,6233890,19,19,19,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,35,37294.8,12,4475.39,0,0,0,0,0,0,0,0,62449.39,N,N,,,,1101051169,2019-07-15,2018665376,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051169,3/15/2019,,,,2,19AAEFT1385P1ZH,,,THE TutiFruti OPTICAL CO.,6233890,19,19,19,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,8,8792.09,12,1055.04,0,0,0,0,0,0,0,0,62449.39,N,N,,,,1101051169,2019-07-15,2018665376,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051169,3/15/2019,,,,3,19AAEFT1385P1ZH,,,THE TutiFruti OPTICAL CO.,6233890,19,19,19,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,6,9671.49,12,1160.58,0,0,0,0,0,0,0,0,62449.39,N,N,,,,1101051169,2019-07-15,2018665376,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051170,3/15/2019,,,,1,27AAHFV8084G1ZO,,,V S ENTERPRISES,6233882,27,27,27,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,23,26962,0,0,6,1617.74,6,1617.74,0,0,0,0,45089.91,N,N,,,,1101051170,2019-07-15,2018665182,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,INV,TAX,1101051170,3/15/2019,,,,2,27AAHFV8084G1ZO,,,V S ENTERPRISES,6233882,27,27,27,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,11,13296.85,0,0,6,797.79,6,797.79,0,0,0,0,45089.91,N,N,,,,1101051170,2019-07-15,2018665182,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,DLC,NSY,1101051171,3/15/2019,,,,1,33ABZPH7788J1ZO,,,CLEAR VISION MARKETING,6254199,33,33,33,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,44,0,12,0,0,0,0,0,0,0,0,0,0,N,N,,T3,,,,2018665142,,
JNJ,Vision_OSR_20190801,,Vision,,8080,,IN11,032019,27AAACJ0866E1ZR,Maharashtra,DLC,NSY,1101051172,3/15/2019,,,,1,07ADTPD4488M1ZS,,,ABORN INDUSTRIES,6234682,07,07,07,,,,,0,90013000,,CONTACT LENS,,OTH-OTHERS,67,0,12,0,0,0,0,0,0,0,0,0,0,N,N,,T3,,,,2018664703,,
